"id","sale_date","sale_time","gender","age","category","quantity","price_per_unit","total_sale","year","month","timeofday","name_day"
258,"2023-12-29","17:40:00","Female",37,"Clothing",1,"50.00","50.00",2023,"December","Evening","Friday"
259,"2023-03-11","20:26:00","Female",45,"Clothing",4,"50.00","200.00",2023,"March","Evening","Saturday"
260,"2023-01-19","21:09:00","Male",28,"Beauty",2,"30.00","60.00",2023,"January","Night","Thursday"
261,"2022-02-06","17:48:00","Male",21,"Clothing",2,"25.00","50.00",2022,"February","Evening","Sunday"
262,"2023-09-15","20:33:00","Female",32,"Beauty",4,"30.00","120.00",2023,"September","Evening","Friday"
263,"2022-05-04","21:48:00","Male",23,"Beauty",2,"30.00","60.00",2022,"May","Night","Wednesday"
264,"2022-12-26","11:03:00","Male",47,"Clothing",3,"300.00","900.00",2022,"December","Morning","Monday"
265,"2022-11-24","12:12:00","Male",55,"Clothing",3,"300.00","900.00",2022,"November","Afternoon","Thursday"
266,"2022-09-12","18:26:00","Female",19,"Electronics",2,"30.00","60.00",2022,"September","Evening","Monday"
267,"2022-11-19","17:53:00","Female",32,"Beauty",3,"30.00","90.00",2022,"November","Evening","Saturday"
268,"2022-04-14","08:26:00","Female",28,"Electronics",1,"30.00","30.00",2022,"April","Morning","Thursday"
269,"2022-09-19","11:31:00","Male",25,"Clothing",4,"500.00","2000.00",2022,"September","Morning","Monday"
270,"2022-12-17","17:46:00","Male",43,"Electronics",1,"300.00","300.00",2022,"December","Evening","Saturday"
271,"2023-09-12","18:23:00","Female",62,"Beauty",4,"30.00","120.00",2023,"September","Evening","Tuesday"
272,"2022-06-10","11:57:00","Female",61,"Electronics",2,"50.00","100.00",2022,"June","Morning","Friday"
273,"2023-09-26","20:24:00","Female",22,"Beauty",1,"50.00","50.00",2023,"September","Evening","Tuesday"
274,"2023-04-14","07:12:00","Female",23,"Clothing",2,"500.00","1000.00",2023,"April","Morning","Friday"
275,"2023-03-05","11:34:00","Male",43,"Clothing",2,"500.00","1000.00",2023,"March","Morning","Sunday"
276,"2023-10-18","21:27:00","Female",21,"Beauty",4,"25.00","100.00",2023,"October","Night","Wednesday"
277,"2023-07-03","22:10:00","Male",36,"Clothing",4,"25.00","100.00",2023,"July","Night","Monday"
278,"2023-12-22","11:42:00","Female",37,"Clothing",4,"25.00","100.00",2023,"December","Morning","Friday"
279,"2023-08-10","17:29:00","Male",50,"Clothing",1,"500.00","500.00",2023,"August","Evening","Thursday"
280,"2023-11-17","09:35:00","Female",37,"Clothing",3,"500.00","1500.00",2023,"November","Morning","Friday"
281,"2023-09-18","20:09:00","Female",29,"Beauty",4,"500.00","2000.00",2023,"September","Evening","Monday"
282,"2023-10-05","17:39:00","Female",64,"Electronics",4,"50.00","200.00",2023,"October","Evening","Thursday"
283,"2023-06-01","20:08:00","Female",18,"Electronics",1,"500.00","500.00",2023,"June","Evening","Thursday"
284,"2022-11-12","09:17:00","Male",43,"Clothing",4,"50.00","200.00",2022,"November","Morning","Saturday"
285,"2023-12-01","18:14:00","Female",31,"Electronics",1,"25.00","25.00",2023,"December","Evening","Friday"
286,"2022-10-05","22:56:00","Male",55,"Electronics",2,"25.00","50.00",2022,"October","Night","Wednesday"
287,"2022-08-26","11:07:00","Male",54,"Clothing",4,"25.00","100.00",2022,"August","Morning","Friday"
288,"2022-05-02","09:59:00","Male",28,"Clothing",4,"30.00","120.00",2022,"May","Morning","Monday"
289,"2023-09-09","20:29:00","Male",53,"Electronics",2,"30.00","60.00",2023,"September","Evening","Saturday"
290,"2023-12-08","21:39:00","Female",30,"Beauty",2,"300.00","600.00",2023,"December","Night","Friday"
291,"2022-11-22","08:29:00","Male",60,"Clothing",2,"300.00","600.00",2022,"November","Morning","Tuesday"
292,"2022-10-10","06:33:00","Male",20,"Beauty",4,"300.00","1200.00",2022,"October","Morning","Monday"
293,"2023-05-27","19:04:00","Male",50,"Electronics",3,"30.00","90.00",2023,"May","Evening","Saturday"
294,"2023-10-09","09:24:00","Female",23,"Clothing",3,"30.00","90.00",2023,"October","Morning","Monday"
295,"2022-02-01","20:23:00","Female",27,"Beauty",3,"300.00","900.00",2022,"February","Evening","Tuesday"
296,"2022-12-31","22:44:00","Female",22,"Clothing",4,"300.00","1200.00",2022,"December","Night","Saturday"
297,"2022-09-12","21:09:00","Female",40,"Electronics",2,"500.00","1000.00",2022,"September","Night","Monday"
298,"2023-10-05","19:05:00","Male",27,"Beauty",4,"300.00","1200.00",2023,"October","Evening","Thursday"
299,"2023-01-25","20:03:00","Male",61,"Electronics",2,"500.00","1000.00",2023,"January","Evening","Wednesday"
300,"2022-01-08","09:41:00","Female",19,"Electronics",4,"50.00","200.00",2022,"January","Morning","Saturday"
301,"2023-07-30","10:58:00","Male",30,"Clothing",4,"30.00","120.00",2023,"July","Morning","Sunday"
302,"2023-02-09","17:51:00","Male",57,"Beauty",2,"300.00","600.00",2023,"February","Evening","Thursday"
303,"2022-04-22","11:09:00","Male",19,"Electronics",3,"30.00","90.00",2022,"April","Morning","Friday"
304,"2023-03-23","18:35:00","Female",37,"Electronics",2,"30.00","60.00",2023,"March","Evening","Thursday"
305,"2023-03-22","22:09:00","Female",18,"Beauty",1,"30.00","30.00",2023,"March","Night","Wednesday"
306,"2022-01-04","22:05:00","Male",54,"Electronics",1,"50.00","50.00",2022,"January","Night","Tuesday"
307,"2022-11-11","22:54:00","Female",26,"Electronics",2,"25.00","50.00",2022,"November","Night","Friday"
308,"2022-03-31","19:12:00","Female",34,"Beauty",4,"300.00","1200.00",2022,"March","Evening","Thursday"
309,"2023-10-12","15:39:00","Female",26,"Beauty",1,"25.00","25.00",2023,"October","Afternoon","Thursday"
310,"2022-11-10","21:34:00","Female",28,"Beauty",1,"25.00","25.00",2022,"November","Night","Thursday"
311,"2023-11-20","21:01:00","Female",32,"Beauty",4,"25.00","100.00",2023,"November","Night","Monday"
312,"2022-10-31","18:08:00","Male",41,"Clothing",4,"30.00","120.00",2022,"October","Evening","Monday"
313,"2023-12-16","10:03:00","Female",55,"Beauty",3,"500.00","1500.00",2023,"December","Morning","Saturday"
314,"2023-10-15","07:37:00","Male",52,"Clothing",4,"30.00","120.00",2023,"October","Morning","Sunday"
315,"2023-07-03","18:53:00","Male",47,"Clothing",2,"30.00","60.00",2023,"July","Evening","Monday"
316,"2023-02-01","17:25:00","Female",48,"Clothing",2,"25.00","50.00",2023,"February","Evening","Wednesday"
317,"2022-05-04","07:54:00","Male",22,"Electronics",3,"30.00","90.00",2022,"May","Morning","Wednesday"
318,"2023-10-22","21:26:00","Male",61,"Clothing",1,"25.00","25.00",2023,"October","Night","Sunday"
319,"2022-11-07","18:50:00","Male",31,"Clothing",1,"500.00","500.00",2022,"November","Evening","Monday"
320,"2022-04-20","08:35:00","Female",28,"Electronics",4,"300.00","1200.00",2022,"April","Morning","Wednesday"
321,"2023-09-24","19:53:00","Female",26,"Electronics",2,"25.00","50.00",2023,"September","Evening","Sunday"
322,"2022-10-19","06:11:00","Male",51,"Electronics",1,"500.00","500.00",2022,"October","Morning","Wednesday"
323,"2022-01-21","08:22:00","Female",29,"Beauty",3,"300.00","900.00",2022,"January","Morning","Friday"
324,"2022-11-15","17:52:00","Female",52,"Electronics",3,"50.00","150.00",2022,"November","Evening","Tuesday"
325,"2023-09-16","22:02:00","Female",52,"Electronics",2,"25.00","50.00",2023,"September","Night","Saturday"
326,"2023-11-23","19:51:00","Female",18,"Clothing",3,"25.00","75.00",2023,"November","Evening","Thursday"
327,"2023-09-13","18:30:00","Male",57,"Electronics",3,"50.00","150.00",2023,"September","Evening","Wednesday"
328,"2023-10-29","06:56:00","Male",39,"Beauty",2,"50.00","100.00",2023,"October","Morning","Sunday"
329,"2022-10-27","07:42:00","Female",46,"Electronics",4,"25.00","100.00",2022,"October","Morning","Thursday"
330,"2022-10-11","20:18:00","Female",25,"Beauty",4,"50.00","200.00",2022,"October","Evening","Tuesday"
331,"2022-08-16","08:33:00","Male",28,"Electronics",3,"30.00","90.00",2022,"August","Morning","Tuesday"
332,"2023-04-24","11:28:00","Male",58,"Electronics",4,"300.00","1200.00",2023,"April","Morning","Monday"
333,"2022-10-06","08:15:00","Female",54,"Electronics",4,"300.00","1200.00",2022,"October","Morning","Thursday"
334,"2022-10-16","20:37:00","Male",31,"Electronics",3,"300.00","900.00",2022,"October","Evening","Sunday"
335,"2022-02-02","09:23:00","Female",47,"Beauty",4,"30.00","120.00",2022,"February","Morning","Wednesday"
336,"2023-11-04","13:05:00","Female",52,"Beauty",3,"50.00","150.00",2023,"November","Afternoon","Saturday"
337,"2023-08-22","17:56:00","Male",38,"Clothing",1,"500.00","500.00",2023,"August","Evening","Tuesday"
338,"2022-02-05","21:26:00","Male",54,"Beauty",2,"50.00","100.00",2022,"February","Night","Saturday"
339,"2022-08-18","10:27:00","Female",22,"Electronics",2,"25.00","50.00",2022,"August","Morning","Thursday"
340,"2023-09-19","22:59:00","Female",36,"Clothing",4,"300.00","1200.00",2023,"September","Night","Tuesday"
341,"2023-01-20","17:06:00","Male",31,"Clothing",4,"50.00","200.00",2023,"January","Evening","Friday"
342,"2023-11-05","17:24:00","Female",43,"Clothing",4,"500.00","2000.00",2023,"November","Evening","Sunday"
343,"2022-11-09","18:44:00","Male",21,"Electronics",2,"25.00","50.00",2022,"November","Evening","Wednesday"
344,"2022-07-17","09:47:00","Female",42,"Beauty",1,"30.00","30.00",2022,"July","Morning","Sunday"
345,"2022-12-07","18:56:00","Male",62,"Electronics",1,"30.00","30.00",2022,"December","Evening","Wednesday"
346,"2022-09-05","06:54:00","Male",59,"Clothing",2,"500.00","1000.00",2022,"September","Morning","Monday"
347,"2022-03-26","19:31:00","Male",42,"Electronics",1,"25.00","25.00",2022,"March","Evening","Saturday"
348,"2022-10-17","20:20:00","Female",35,"Electronics",2,"300.00","600.00",2022,"October","Evening","Monday"
349,"2023-12-04","17:05:00","Female",57,"Beauty",1,"50.00","50.00",2023,"December","Evening","Monday"
350,"2022-11-20","17:41:00","Male",25,"Beauty",3,"25.00","75.00",2022,"November","Evening","Sunday"
351,"2023-11-11","22:16:00","Female",56,"Clothing",3,"30.00","90.00",2023,"November","Night","Saturday"
352,"2023-07-28","17:55:00","Male",57,"Electronics",2,"500.00","1000.00",2023,"July","Evening","Friday"
353,"2023-03-18","21:35:00","Male",31,"Electronics",1,"500.00","500.00",2023,"March","Night","Saturday"
354,"2023-12-16","07:58:00","Female",49,"Beauty",4,"50.00","200.00",2023,"December","Morning","Saturday"
355,"2022-09-23","13:42:00","Female",55,"Electronics",1,"500.00","500.00",2022,"September","Afternoon","Friday"
356,"2023-08-27","18:35:00","Male",50,"Electronics",3,"500.00","1500.00",2023,"August","Evening","Sunday"
357,"2023-05-18","18:57:00","Female",40,"Electronics",3,"25.00","75.00",2023,"May","Evening","Thursday"
358,"2023-10-12","18:32:00","Female",32,"Beauty",1,"300.00","300.00",2023,"October","Evening","Thursday"
359,"2022-12-15","21:49:00","Male",50,"Clothing",1,"50.00","50.00",2022,"December","Night","Thursday"
360,"2022-09-09","09:04:00","Male",42,"Clothing",4,"25.00","100.00",2022,"September","Morning","Friday"
361,"2022-09-12","16:37:00","Female",34,"Electronics",4,"300.00","1200.00",2022,"September","Afternoon","Monday"
362,"2023-09-27","22:43:00","Male",50,"Clothing",1,"25.00","25.00",2023,"September","Night","Wednesday"
363,"2022-05-23","22:51:00","Male",64,"Beauty",1,"25.00","25.00",2022,"May","Night","Monday"
364,"2022-06-07","19:06:00","Female",19,"Beauty",1,"500.00","500.00",2022,"June","Evening","Tuesday"
365,"2023-02-23","22:12:00","Male",31,"Clothing",1,"300.00","300.00",2023,"February","Night","Thursday"
366,"2022-10-29","09:32:00","Male",57,"Clothing",2,"50.00","100.00",2022,"October","Morning","Saturday"
367,"2022-12-30","07:03:00","Female",57,"Electronics",1,"50.00","50.00",2022,"December","Morning","Friday"
368,"2023-01-31","21:11:00","Female",56,"Clothing",4,"300.00","1200.00",2023,"January","Night","Tuesday"
369,"2023-12-13","19:42:00","Male",23,"Electronics",3,"500.00","1500.00",2023,"December","Evening","Wednesday"
370,"2023-10-24","21:04:00","Male",23,"Electronics",2,"30.00","60.00",2023,"October","Night","Tuesday"
371,"2022-12-18","10:01:00","Female",20,"Beauty",1,"25.00","25.00",2022,"December","Morning","Sunday"
372,"2022-06-19","11:45:00","Female",24,"Beauty",3,"500.00","1500.00",2022,"June","Morning","Sunday"
373,"2022-09-23","22:19:00","Female",25,"Beauty",2,"300.00","600.00",2022,"September","Night","Friday"
374,"2023-10-27","17:45:00","Female",59,"Beauty",3,"25.00","75.00",2023,"October","Evening","Friday"
375,"2023-09-22","17:32:00","Male",32,"Clothing",1,"50.00","50.00",2023,"September","Evening","Friday"
376,"2023-01-29","18:21:00","Female",64,"Beauty",1,"30.00","30.00",2023,"January","Evening","Sunday"
377,"2022-09-13","08:30:00","Female",46,"Clothing",4,"50.00","200.00",2022,"September","Morning","Tuesday"
378,"2022-11-03","18:16:00","Male",50,"Beauty",1,"300.00","300.00",2022,"November","Evening","Thursday"
379,"2022-06-01","07:28:00","Female",47,"Clothing",1,"25.00","25.00",2022,"June","Morning","Wednesday"
380,"2023-08-30","22:26:00","Male",56,"Electronics",2,"300.00","600.00",2023,"August","Night","Wednesday"
381,"2022-01-30","19:05:00","Female",44,"Clothing",4,"25.00","100.00",2022,"January","Evening","Sunday"
382,"2023-07-14","21:20:00","Female",53,"Clothing",2,"500.00","1000.00",2023,"July","Night","Friday"
383,"2023-03-24","08:53:00","Female",46,"Beauty",3,"30.00","90.00",2023,"March","Morning","Friday"
384,"2022-04-10","19:53:00","Male",55,"Clothing",1,"500.00","500.00",2022,"April","Evening","Sunday"
385,"2022-11-20","19:06:00","Male",50,"Electronics",3,"500.00","1500.00",2022,"November","Evening","Sunday"
386,"2022-10-23","13:20:00","Female",54,"Electronics",2,"300.00","600.00",2022,"October","Afternoon","Sunday"
387,"2023-01-26","21:58:00","Male",44,"Beauty",1,"30.00","30.00",2023,"January","Night","Thursday"
388,"2022-12-03","19:04:00","Male",50,"Electronics",1,"25.00","25.00",2022,"December","Evening","Saturday"
389,"2022-11-11","19:06:00","Male",21,"Clothing",2,"25.00","50.00",2022,"November","Evening","Friday"
390,"2022-10-07","20:53:00","Male",39,"Electronics",2,"50.00","100.00",2022,"October","Evening","Friday"
391,"2022-03-25","07:37:00","Male",19,"Beauty",2,"25.00","50.00",2022,"March","Morning","Friday"
392,"2022-12-21","13:11:00","Male",27,"Clothing",2,"300.00","600.00",2022,"December","Afternoon","Wednesday"
393,"2022-10-19","18:52:00","Female",22,"Beauty",2,"500.00","1000.00",2022,"October","Evening","Wednesday"
394,"2022-08-19","19:27:00","Female",27,"Clothing",1,"500.00","500.00",2022,"August","Evening","Friday"
395,"2022-12-01","15:00:00","Male",50,"Electronics",2,"500.00","1000.00",2022,"December","Afternoon","Thursday"
396,"2022-12-15","07:11:00","Female",55,"Beauty",1,"30.00","30.00",2022,"December","Morning","Thursday"
397,"2023-10-26","08:06:00","Female",30,"Beauty",1,"25.00","25.00",2023,"October","Morning","Thursday"
398,"2023-02-23","21:17:00","Female",48,"Clothing",2,"300.00","600.00",2023,"February","Night","Thursday"
399,"2022-12-07","09:25:00","Female",64,"Beauty",2,"30.00","60.00",2022,"December","Morning","Wednesday"
400,"2022-03-08","09:52:00","Male",53,"Clothing",4,"50.00","200.00",2022,"March","Morning","Tuesday"
401,"2023-12-03","19:03:00","Female",62,"Clothing",1,"300.00","300.00",2023,"December","Evening","Sunday"
402,"2023-07-12","08:45:00","Female",41,"Clothing",2,"300.00","600.00",2023,"July","Morning","Wednesday"
403,"2023-04-22","19:31:00","Male",32,"Clothing",2,"300.00","600.00",2023,"April","Evening","Saturday"
404,"2023-02-13","19:55:00","Male",46,"Electronics",2,"500.00","1000.00",2023,"February","Evening","Monday"
405,"2022-10-17","17:55:00","Female",25,"Clothing",4,"300.00","1200.00",2022,"October","Evening","Monday"
406,"2023-04-01","11:50:00","Female",22,"Beauty",4,"25.00","100.00",2023,"April","Morning","Saturday"
407,"2022-07-16","22:17:00","Female",46,"Electronics",3,"300.00","900.00",2022,"July","Night","Saturday"
408,"2023-12-22","08:18:00","Female",64,"Beauty",1,"500.00","500.00",2023,"December","Morning","Friday"
409,"2023-12-17","12:30:00","Female",21,"Electronics",3,"300.00","900.00",2023,"December","Afternoon","Sunday"
410,"2023-10-31","19:41:00","Female",29,"Clothing",2,"50.00","100.00",2023,"October","Evening","Tuesday"
411,"2023-07-25","20:04:00","Male",62,"Electronics",4,"50.00","200.00",2023,"July","Evening","Tuesday"
412,"2022-09-04","19:36:00","Female",19,"Electronics",4,"500.00","2000.00",2022,"September","Evening","Sunday"
413,"2023-11-28","21:52:00","Female",44,"Beauty",3,"25.00","75.00",2023,"November","Night","Tuesday"
414,"2023-05-10","19:40:00","Male",48,"Beauty",4,"25.00","100.00",2023,"May","Evening","Wednesday"
415,"2022-01-05","09:59:00","Male",53,"Clothing",2,"30.00","60.00",2022,"January","Morning","Wednesday"
416,"2022-08-21","09:29:00","Male",53,"Electronics",4,"500.00","2000.00",2022,"August","Morning","Sunday"
417,"2023-10-01","22:03:00","Male",43,"Electronics",3,"300.00","900.00",2023,"October","Night","Sunday"
418,"2022-04-01","18:05:00","Female",60,"Electronics",2,"500.00","1000.00",2022,"April","Evening","Friday"
419,"2023-03-31","19:18:00","Female",44,"Clothing",3,"30.00","90.00",2023,"March","Evening","Friday"
420,"2022-01-02","10:53:00","Female",22,"Clothing",4,"500.00","2000.00",2022,"January","Morning","Sunday"
421,"2022-04-08","08:43:00","Female",37,"Clothing",3,"500.00","1500.00",2022,"April","Morning","Friday"
422,"2022-08-21","22:34:00","Female",28,"Clothing",3,"30.00","90.00",2022,"August","Night","Sunday"
423,"2022-07-18","06:06:00","Female",27,"Clothing",1,"25.00","25.00",2022,"July","Morning","Monday"
424,"2023-12-20","19:21:00","Male",57,"Beauty",4,"300.00","1200.00",2023,"December","Evening","Wednesday"
425,"2023-06-11","18:28:00","Female",55,"Electronics",4,"30.00","120.00",2023,"June","Evening","Sunday"
426,"2023-12-13","08:11:00","Male",23,"Electronics",3,"50.00","150.00",2023,"December","Morning","Wednesday"
427,"2023-11-16","21:26:00","Male",25,"Electronics",1,"25.00","25.00",2023,"November","Night","Thursday"
428,"2022-12-02","22:44:00","Female",40,"Electronics",4,"50.00","200.00",2022,"December","Night","Friday"
